date,day,hour,measure,month,weekday,year,period
2019-08-22 03:00:00,22,3,28.0,8,3,2019,With pedestrianization
2019-08-22 04:00:00,22,4,26.0,8,3,2019,With pedestrianization
2019-08-22 05:00:00,22,5,26.0,8,3,2019,With pedestrianization
2019-08-22 06:00:00,22,6,26.0,8,3,2019,With pedestrianization
2019-08-22 07:00:00,22,7,34.0,8,3,2019,With pedestrianization
2019-08-22 08:00:00,22,8,43.0,8,3,2019,With pedestrianization
2019-08-22 09:00:00,22,9,43.0,8,3,2019,With pedestrianization
2019-08-22 10:00:00,22,10,46.0,8,3,2019,With pedestrianization
2019-08-22 11:00:00,22,11,46.0,8,3,2019,With pedestrianization
2019-08-22 12:00:00,22,12,39.0,8,3,2019,With pedestrianization
2019-08-22 13:00:00,22,13,39.0,8,3,2019,With pedestrianization
2019-08-22 14:00:00,22,14,43.0,8,3,2019,With pedestrianization
2019-08-22 15:00:00,22,15,27.0,8,3,2019,With pedestrianization
2019-08-22 16:00:00,22,16,34.0,8,3,2019,With pedestrianization
2019-08-22 17:00:00,22,17,39.0,8,3,2019,With pedestrianization
2019-08-22 18:00:00,22,18,41.0,8,3,2019,With pedestrianization
2019-08-22 19:00:00,22,19,45.0,8,3,2019,With pedestrianization
2019-08-22 20:00:00,22,20,41.0,8,3,2019,With pedestrianization
2019-08-22 21:00:00,22,21,77.0,8,3,2019,With pedestrianization
2019-08-22 22:00:00,22,22,84.0,8,3,2019,With pedestrianization
2019-08-22 23:00:00,22,23,111.0,8,3,2019,With pedestrianization
2019-08-23 00:00:00,23,0,110.0,8,4,2019,With pedestrianization
2019-08-23 01:00:00,23,1,78.0,8,4,2019,With pedestrianization
2019-08-23 02:00:00,23,2,48.0,8,4,2019,With pedestrianization
2019-08-23 03:00:00,23,3,43.0,8,4,2019,With pedestrianization
2019-08-23 04:00:00,23,4,34.0,8,4,2019,With pedestrianization
2019-08-23 05:00:00,23,5,27.0,8,4,2019,With pedestrianization
2019-08-23 06:00:00,23,6,28.0,8,4,2019,With pedestrianization
2019-08-23 07:00:00,23,7,46.0,8,4,2019,With pedestrianization
2019-08-23 08:00:00,23,8,74.0,8,4,2019,With pedestrianization
2019-08-23 09:00:00,23,9,67.0,8,4,2019,With pedestrianization
2019-08-23 10:00:00,23,10,61.0,8,4,2019,With pedestrianization
2019-08-23 11:00:00,23,11,45.0,8,4,2019,With pedestrianization
2019-08-23 12:00:00,23,12,38.0,8,4,2019,With pedestrianization
2019-08-23 13:00:00,23,13,44.0,8,4,2019,With pedestrianization
2019-08-23 14:00:00,23,14,29.0,8,4,2019,With pedestrianization
2019-08-23 15:00:00,23,15,18.0,8,4,2019,With pedestrianization
2019-08-23 16:00:00,23,16,29.0,8,4,2019,With pedestrianization
2019-08-23 17:00:00,23,17,30.0,8,4,2019,With pedestrianization
2019-08-23 18:00:00,23,18,22.0,8,4,2019,With pedestrianization
2019-08-23 19:00:00,23,19,21.0,8,4,2019,With pedestrianization
2019-08-23 20:00:00,23,20,22.0,8,4,2019,With pedestrianization
2019-08-23 21:00:00,23,21,48.0,8,4,2019,With pedestrianization
2019-08-23 22:00:00,23,22,85.0,8,4,2019,With pedestrianization
2019-08-23 23:00:00,23,23,95.0,8,4,2019,With pedestrianization
2019-08-24 00:00:00,24,0,103.0,8,5,2019,With pedestrianization
2019-08-24 01:00:00,24,1,115.0,8,5,2019,With pedestrianization
2019-08-24 02:00:00,24,2,89.0,8,5,2019,With pedestrianization
2019-08-24 03:00:00,24,3,49.0,8,5,2019,With pedestrianization
2019-08-24 04:00:00,24,4,34.0,8,5,2019,With pedestrianization
2019-08-24 05:00:00,24,5,33.0,8,5,2019,With pedestrianization
2019-08-24 06:00:00,24,6,43.0,8,5,2019,With pedestrianization
2019-08-24 07:00:00,24,7,37.0,8,5,2019,With pedestrianization
2019-08-24 08:00:00,24,8,39.0,8,5,2019,With pedestrianization
2019-08-24 09:00:00,24,9,42.0,8,5,2019,With pedestrianization
2019-08-24 10:00:00,24,10,32.0,8,5,2019,With pedestrianization
2019-08-24 11:00:00,24,11,29.0,8,5,2019,With pedestrianization
2019-08-24 12:00:00,24,12,28.0,8,5,2019,With pedestrianization
2019-08-24 13:00:00,24,13,20.0,8,5,2019,With pedestrianization
2019-08-24 14:00:00,24,14,17.0,8,5,2019,With pedestrianization
2019-08-24 15:00:00,24,15,15.0,8,5,2019,With pedestrianization
2019-08-24 16:00:00,24,16,16.0,8,5,2019,With pedestrianization
2019-08-24 17:00:00,24,17,17.0,8,5,2019,With pedestrianization
2019-08-24 18:00:00,24,18,21.0,8,5,2019,With pedestrianization
2019-08-24 19:00:00,24,19,30.0,8,5,2019,With pedestrianization
2019-08-24 20:00:00,24,20,35.0,8,5,2019,With pedestrianization
2019-08-24 21:00:00,24,21,44.0,8,5,2019,With pedestrianization
2019-08-24 22:00:00,24,22,89.0,8,5,2019,With pedestrianization
2019-08-24 23:00:00,24,23,116.0,8,5,2019,With pedestrianization
2019-08-25 00:00:00,25,0,115.0,8,6,2019,With pedestrianization
2019-08-25 01:00:00,25,1,74.0,8,6,2019,With pedestrianization
2019-08-25 02:00:00,25,2,26.0,8,6,2019,With pedestrianization
2019-08-25 03:00:00,25,3,24.0,8,6,2019,With pedestrianization
2019-08-25 04:00:00,25,4,20.0,8,6,2019,With pedestrianization
2019-08-25 05:00:00,25,5,27.0,8,6,2019,With pedestrianization
2019-08-25 06:00:00,25,6,26.0,8,6,2019,With pedestrianization
2019-08-25 07:00:00,25,7,25.0,8,6,2019,With pedestrianization
2019-08-25 08:00:00,25,8,35.0,8,6,2019,With pedestrianization
2019-08-25 09:00:00,25,9,34.0,8,6,2019,With pedestrianization
2019-08-25 10:00:00,25,10,25.0,8,6,2019,With pedestrianization
2019-08-25 11:00:00,25,11,20.0,8,6,2019,With pedestrianization
2019-08-25 12:00:00,25,12,20.0,8,6,2019,With pedestrianization
2019-08-25 13:00:00,25,13,18.0,8,6,2019,With pedestrianization
2019-08-25 14:00:00,25,14,18.0,8,6,2019,With pedestrianization
2019-08-25 15:00:00,25,15,14.0,8,6,2019,With pedestrianization
2019-08-25 16:00:00,25,16,14.0,8,6,2019,With pedestrianization
2019-08-25 17:00:00,25,17,16.0,8,6,2019,With pedestrianization
2019-08-25 18:00:00,25,18,16.0,8,6,2019,With pedestrianization
2019-08-25 19:00:00,25,19,23.0,8,6,2019,With pedestrianization
2019-08-25 20:00:00,25,20,31.0,8,6,2019,With pedestrianization
2019-08-25 21:00:00,25,21,42.0,8,6,2019,With pedestrianization
2019-08-25 22:00:00,25,22,46.0,8,6,2019,With pedestrianization
2019-08-25 23:00:00,25,23,33.0,8,6,2019,With pedestrianization
2019-08-26 00:00:00,26,0,24.0,8,0,2019,With pedestrianization
2019-08-26 01:00:00,26,1,21.0,8,0,2019,With pedestrianization
2019-08-26 02:00:00,26,2,15.0,8,0,2019,With pedestrianization
2019-08-26 03:00:00,26,3,16.0,8,0,2019,With pedestrianization
2019-08-26 04:00:00,26,4,26.0,8,0,2019,With pedestrianization
2019-08-26 05:00:00,26,5,24.0,8,0,2019,With pedestrianization
2019-08-26 06:00:00,26,6,25.0,8,0,2019,With pedestrianization
2019-08-26 07:00:00,26,7,30.0,8,0,2019,With pedestrianization
2019-08-26 08:00:00,26,8,46.0,8,0,2019,With pedestrianization
2019-08-26 09:00:00,26,9,52.0,8,0,2019,With pedestrianization
2019-08-26 10:00:00,26,10,48.0,8,0,2019,With pedestrianization
2019-08-26 11:00:00,26,11,37.0,8,0,2019,With pedestrianization
2019-08-26 12:00:00,26,12,28.0,8,0,2019,With pedestrianization
2019-08-26 13:00:00,26,13,22.0,8,0,2019,With pedestrianization
2019-08-26 14:00:00,26,14,18.0,8,0,2019,With pedestrianization
2019-08-26 15:00:00,26,15,19.0,8,0,2019,With pedestrianization
2019-08-26 16:00:00,26,16,32.0,8,0,2019,With pedestrianization
2019-08-26 17:00:00,26,17,42.0,8,0,2019,With pedestrianization
2019-08-26 18:00:00,26,18,42.0,8,0,2019,With pedestrianization
2019-08-26 19:00:00,26,19,41.0,8,0,2019,With pedestrianization
2019-08-26 20:00:00,26,20,31.0,8,0,2019,With pedestrianization
2019-08-26 21:00:00,26,21,37.0,8,0,2019,With pedestrianization
2019-08-26 22:00:00,26,22,38.0,8,0,2019,With pedestrianization
2019-08-26 23:00:00,26,23,41.0,8,0,2019,With pedestrianization
2019-08-27 00:00:00,27,0,30.0,8,1,2019,With pedestrianization
2019-08-27 01:00:00,27,1,24.0,8,1,2019,With pedestrianization
2019-08-27 02:00:00,27,2,26.0,8,1,2019,With pedestrianization
2019-08-27 03:00:00,27,3,30.0,8,1,2019,With pedestrianization
2019-08-27 04:00:00,27,4,27.0,8,1,2019,With pedestrianization
2019-08-27 05:00:00,27,5,25.0,8,1,2019,With pedestrianization
2019-08-27 06:00:00,27,6,21.0,8,1,2019,With pedestrianization
2019-08-27 07:00:00,27,7,30.0,8,1,2019,With pedestrianization
2019-08-27 08:00:00,27,8,50.0,8,1,2019,With pedestrianization
2019-08-27 09:00:00,27,9,48.0,8,1,2019,With pedestrianization
2019-08-27 10:00:00,27,10,47.0,8,1,2019,With pedestrianization
2019-08-27 11:00:00,27,11,43.0,8,1,2019,With pedestrianization
2019-08-27 12:00:00,27,12,38.0,8,1,2019,With pedestrianization
2019-08-27 13:00:00,27,13,36.0,8,1,2019,With pedestrianization
2019-08-27 14:00:00,27,14,37.0,8,1,2019,With pedestrianization
2019-08-27 15:00:00,27,15,30.0,8,1,2019,With pedestrianization
2019-08-27 16:00:00,27,16,24.0,8,1,2019,With pedestrianization
2019-08-27 17:00:00,27,17,20.0,8,1,2019,With pedestrianization
2019-08-27 18:00:00,27,18,22.0,8,1,2019,With pedestrianization
2019-08-27 19:00:00,27,19,24.0,8,1,2019,With pedestrianization
2019-08-27 20:00:00,27,20,19.0,8,1,2019,With pedestrianization
2019-08-27 21:00:00,27,21,31.0,8,1,2019,With pedestrianization
2019-08-27 22:00:00,27,22,48.0,8,1,2019,With pedestrianization
2019-08-27 23:00:00,27,23,61.0,8,1,2019,With pedestrianization
2019-08-28 00:00:00,28,0,75.0,8,2,2019,With pedestrianization
2019-08-28 01:00:00,28,1,84.0,8,2,2019,With pedestrianization
2019-08-28 02:00:00,28,2,69.0,8,2,2019,With pedestrianization
2019-08-28 03:00:00,28,3,72.0,8,2,2019,With pedestrianization
2019-08-28 04:00:00,28,4,73.0,8,2,2019,With pedestrianization
2019-08-28 05:00:00,28,5,49.0,8,2,2019,With pedestrianization
2019-08-28 06:00:00,28,6,49.0,8,2,2019,With pedestrianization
2019-08-28 07:00:00,28,7,55.0,8,2,2019,With pedestrianization
2019-08-28 08:00:00,28,8,74.0,8,2,2019,With pedestrianization
2019-08-28 09:00:00,28,9,70.0,8,2,2019,With pedestrianization
2019-08-28 10:00:00,28,10,63.0,8,2,2019,With pedestrianization
2019-08-28 11:00:00,28,11,57.0,8,2,2019,With pedestrianization
2019-08-28 12:00:00,28,12,54.0,8,2,2019,With pedestrianization
2019-08-28 13:00:00,28,13,35.0,8,2,2019,With pedestrianization
2019-08-28 14:00:00,28,14,23.0,8,2,2019,With pedestrianization
2019-08-28 15:00:00,28,15,23.0,8,2,2019,With pedestrianization
2019-08-28 16:00:00,28,16,23.0,8,2,2019,With pedestrianization
2019-08-28 17:00:00,28,17,29.0,8,2,2019,With pedestrianization
2019-08-28 18:00:00,28,18,28.0,8,2,2019,With pedestrianization
2019-08-28 19:00:00,28,19,41.0,8,2,2019,With pedestrianization
2019-08-28 20:00:00,28,20,46.0,8,2,2019,With pedestrianization
2019-08-28 21:00:00,28,21,60.0,8,2,2019,With pedestrianization
2019-08-28 22:00:00,28,22,92.0,8,2,2019,With pedestrianization
2019-08-28 23:00:00,28,23,123.0,8,2,2019,With pedestrianization
2019-08-29 00:00:00,29,0,101.0,8,3,2019,With pedestrianization
2019-08-29 01:00:00,29,1,100.0,8,3,2019,With pedestrianization
2019-08-29 02:00:00,29,2,90.0,8,3,2019,With pedestrianization
2019-08-29 03:00:00,29,3,56.0,8,3,2019,With pedestrianization
2019-08-29 04:00:00,29,4,35.0,8,3,2019,With pedestrianization
2019-08-29 05:00:00,29,5,38.0,8,3,2019,With pedestrianization
2019-08-29 06:00:00,29,6,43.0,8,3,2019,With pedestrianization
2019-08-29 07:00:00,29,7,57.0,8,3,2019,With pedestrianization
2019-08-29 08:00:00,29,8,70.0,8,3,2019,With pedestrianization
2019-08-29 09:00:00,29,9,75.0,8,3,2019,With pedestrianization
2019-08-29 10:00:00,29,10,72.0,8,3,2019,With pedestrianization
2019-08-29 11:00:00,29,11,57.0,8,3,2019,With pedestrianization
2019-08-29 12:00:00,29,12,53.0,8,3,2019,With pedestrianization
2019-08-29 13:00:00,29,13,46.0,8,3,2019,With pedestrianization
2019-08-29 14:00:00,29,14,31.0,8,3,2019,With pedestrianization
2019-08-29 15:00:00,29,15,21.0,8,3,2019,With pedestrianization
2019-08-29 16:00:00,29,16,17.0,8,3,2019,With pedestrianization
2019-08-29 17:00:00,29,17,23.0,8,3,2019,With pedestrianization
2019-08-29 18:00:00,29,18,21.0,8,3,2019,With pedestrianization
2019-08-29 19:00:00,29,19,22.0,8,3,2019,With pedestrianization
2019-08-29 20:00:00,29,20,38.0,8,3,2019,With pedestrianization
2019-08-29 21:00:00,29,21,71.0,8,3,2019,With pedestrianization
2019-08-29 22:00:00,29,22,95.0,8,3,2019,With pedestrianization
2019-08-29 23:00:00,29,23,75.0,8,3,2019,With pedestrianization
2019-08-30 00:00:00,30,0,105.0,8,4,2019,With pedestrianization
2019-08-30 01:00:00,30,1,51.0,8,4,2019,With pedestrianization
2019-08-30 02:00:00,30,2,49.0,8,4,2019,With pedestrianization
2019-08-30 03:00:00,30,3,34.0,8,4,2019,With pedestrianization
2019-08-30 04:00:00,30,4,28.0,8,4,2019,With pedestrianization
2019-08-30 05:00:00,30,5,17.0,8,4,2019,With pedestrianization
2019-08-30 06:00:00,30,6,26.0,8,4,2019,With pedestrianization
2019-08-30 07:00:00,30,7,43.0,8,4,2019,With pedestrianization
2019-08-30 08:00:00,30,8,75.0,8,4,2019,With pedestrianization
2019-08-30 09:00:00,30,9,85.0,8,4,2019,With pedestrianization
2019-08-30 10:00:00,30,10,68.0,8,4,2019,With pedestrianization
2019-08-30 11:00:00,30,11,61.0,8,4,2019,With pedestrianization
2019-08-30 12:00:00,30,12,58.0,8,4,2019,With pedestrianization
2019-08-30 13:00:00,30,13,43.0,8,4,2019,With pedestrianization
2019-08-30 14:00:00,30,14,35.0,8,4,2019,With pedestrianization
2019-08-30 15:00:00,30,15,19.0,8,4,2019,With pedestrianization
2019-08-30 16:00:00,30,16,15.0,8,4,2019,With pedestrianization
2019-08-30 17:00:00,30,17,23.0,8,4,2019,With pedestrianization
2019-08-30 18:00:00,30,18,33.0,8,4,2019,With pedestrianization
2019-08-30 19:00:00,30,19,26.0,8,4,2019,With pedestrianization
2019-08-30 20:00:00,30,20,43.0,8,4,2019,With pedestrianization
2019-08-30 21:00:00,30,21,56.0,8,4,2019,With pedestrianization
2019-08-30 22:00:00,30,22,64.0,8,4,2019,With pedestrianization
2019-08-30 23:00:00,30,23,52.0,8,4,2019,With pedestrianization
2019-08-31 00:00:00,31,0,46.0,8,5,2019,With pedestrianization
2019-08-31 01:00:00,31,1,51.0,8,5,2019,With pedestrianization
2019-08-31 02:00:00,31,2,54.0,8,5,2019,With pedestrianization
2019-08-31 03:00:00,31,3,57.0,8,5,2019,With pedestrianization
2019-08-31 04:00:00,31,4,56.0,8,5,2019,With pedestrianization
2019-08-31 05:00:00,31,5,57.0,8,5,2019,With pedestrianization
2019-08-31 06:00:00,31,6,66.0,8,5,2019,With pedestrianization
2019-08-31 07:00:00,31,7,55.0,8,5,2019,With pedestrianization
2019-08-31 08:00:00,31,8,53.0,8,5,2019,With pedestrianization
2019-08-31 09:00:00,31,9,47.0,8,5,2019,With pedestrianization
2019-08-31 10:00:00,31,10,50.0,8,5,2019,With pedestrianization
2019-08-31 11:00:00,31,11,44.0,8,5,2019,With pedestrianization
2019-08-31 12:00:00,31,12,35.0,8,5,2019,With pedestrianization
2019-08-31 13:00:00,31,13,34.0,8,5,2019,With pedestrianization
2019-08-31 14:00:00,31,14,27.0,8,5,2019,With pedestrianization
2019-08-31 15:00:00,31,15,20.0,8,5,2019,With pedestrianization
2019-08-31 16:00:00,31,16,13.0,8,5,2019,With pedestrianization
2019-08-31 17:00:00,31,17,18.0,8,5,2019,With pedestrianization
2019-08-31 18:00:00,31,18,24.0,8,5,2019,With pedestrianization
2019-08-31 19:00:00,31,19,28.0,8,5,2019,With pedestrianization
2019-08-31 20:00:00,31,20,61.0,8,5,2019,With pedestrianization
2019-08-31 21:00:00,31,21,84.0,8,5,2019,With pedestrianization
2019-08-31 22:00:00,31,22,102.0,8,5,2019,With pedestrianization
2019-08-31 23:00:00,31,23,107.0,8,5,2019,With pedestrianization
2019-09-01 00:00:00,1,0,105.0,9,6,2019,With pedestrianization
2019-09-01 01:00:00,1,1,96.0,9,6,2019,With pedestrianization
2019-09-01 02:00:00,1,2,87.0,9,6,2019,With pedestrianization
2019-09-01 03:00:00,1,3,81.0,9,6,2019,With pedestrianization
2019-09-01 04:00:00,1,4,99.0,9,6,2019,With pedestrianization
2019-09-01 05:00:00,1,5,83.0,9,6,2019,With pedestrianization
2019-09-01 06:00:00,1,6,64.0,9,6,2019,With pedestrianization
2019-09-01 07:00:00,1,7,46.0,9,6,2019,With pedestrianization
2019-09-01 08:00:00,1,8,45.0,9,6,2019,With pedestrianization
2019-09-01 09:00:00,1,9,44.0,9,6,2019,With pedestrianization
2019-09-01 10:00:00,1,10,40.0,9,6,2019,With pedestrianization
2019-09-01 11:00:00,1,11,37.0,9,6,2019,With pedestrianization
2019-09-01 12:00:00,1,12,33.0,9,6,2019,With pedestrianization
2019-09-01 13:00:00,1,13,26.0,9,6,2019,With pedestrianization
2019-09-01 14:00:00,1,14,24.0,9,6,2019,With pedestrianization
2019-09-01 15:00:00,1,15,16.0,9,6,2019,With pedestrianization
2019-09-01 16:00:00,1,16,17.0,9,6,2019,With pedestrianization
2019-09-01 17:00:00,1,17,28.0,9,6,2019,With pedestrianization
2019-09-01 18:00:00,1,18,35.0,9,6,2019,With pedestrianization
2019-09-01 19:00:00,1,19,38.0,9,6,2019,With pedestrianization
2019-09-01 20:00:00,1,20,40.0,9,6,2019,With pedestrianization
2019-09-01 21:00:00,1,21,46.0,9,6,2019,With pedestrianization
2019-09-01 22:00:00,1,22,39.0,9,6,2019,With pedestrianization
2019-09-01 23:00:00,1,23,31.0,9,6,2019,With pedestrianization
2019-09-02 00:00:00,2,0,26.0,9,0,2019,With pedestrianization
2019-09-02 01:00:00,2,1,14.0,9,0,2019,With pedestrianization
2019-09-02 02:00:00,2,2,11.0,9,0,2019,With pedestrianization
2019-09-02 03:00:00,2,3,11.0,9,0,2019,With pedestrianization
2019-09-02 04:00:00,2,4,17.0,9,0,2019,With pedestrianization
2019-09-02 05:00:00,2,5,15.0,9,0,2019,With pedestrianization
2019-09-02 06:00:00,2,6,17.0,9,0,2019,With pedestrianization
2019-09-02 07:00:00,2,7,23.0,9,0,2019,With pedestrianization
2019-09-02 08:00:00,2,8,31.0,9,0,2019,With pedestrianization
2019-09-02 09:00:00,2,9,36.0,9,0,2019,With pedestrianization
2019-09-02 10:00:00,2,10,38.0,9,0,2019,With pedestrianization
2019-09-02 11:00:00,2,11,44.0,9,0,2019,With pedestrianization
2019-09-02 12:00:00,2,12,37.0,9,0,2019,With pedestrianization
2019-09-02 13:00:00,2,13,29.0,9,0,2019,With pedestrianization
2019-09-02 14:00:00,2,14,31.0,9,0,2019,With pedestrianization
2019-09-02 15:00:00,2,15,28.0,9,0,2019,With pedestrianization
2019-09-02 16:00:00,2,16,27.0,9,0,2019,With pedestrianization
2019-09-02 17:00:00,2,17,27.0,9,0,2019,With pedestrianization
2019-09-02 18:00:00,2,18,24.0,9,0,2019,With pedestrianization
2019-09-02 19:00:00,2,19,35.0,9,0,2019,With pedestrianization
2019-09-02 20:00:00,2,20,61.0,9,0,2019,With pedestrianization
2019-09-02 21:00:00,2,21,69.0,9,0,2019,With pedestrianization
2019-09-02 22:00:00,2,22,60.0,9,0,2019,With pedestrianization
2019-09-02 23:00:00,2,23,37.0,9,0,2019,With pedestrianization
2019-09-03 00:00:00,3,0,27.0,9,1,2019,With pedestrianization
2019-09-03 01:00:00,3,1,18.0,9,1,2019,With pedestrianization
2019-09-03 02:00:00,3,2,12.0,9,1,2019,With pedestrianization
2019-09-03 03:00:00,3,3,10.0,9,1,2019,With pedestrianization
2019-09-03 04:00:00,3,4,18.0,9,1,2019,With pedestrianization
2019-09-03 05:00:00,3,5,15.0,9,1,2019,With pedestrianization
2019-09-03 06:00:00,3,6,17.0,9,1,2019,With pedestrianization
2019-09-03 07:00:00,3,7,44.0,9,1,2019,With pedestrianization
2019-09-03 08:00:00,3,8,66.0,9,1,2019,With pedestrianization
2019-09-03 09:00:00,3,9,78.0,9,1,2019,With pedestrianization
2019-09-03 10:00:00,3,10,74.0,9,1,2019,With pedestrianization
2019-09-03 11:00:00,3,11,53.0,9,1,2019,With pedestrianization
2019-09-03 12:00:00,3,12,40.0,9,1,2019,With pedestrianization
2019-09-03 13:00:00,3,13,34.0,9,1,2019,With pedestrianization
2019-09-03 14:00:00,3,14,27.0,9,1,2019,With pedestrianization
2019-09-03 15:00:00,3,15,22.0,9,1,2019,With pedestrianization
2019-09-03 16:00:00,3,16,22.0,9,1,2019,With pedestrianization
2019-09-03 17:00:00,3,17,26.0,9,1,2019,With pedestrianization
2019-09-03 18:00:00,3,18,23.0,9,1,2019,With pedestrianization
2019-09-03 19:00:00,3,19,38.0,9,1,2019,With pedestrianization
2019-09-03 20:00:00,3,20,61.0,9,1,2019,With pedestrianization
2019-09-03 21:00:00,3,21,52.0,9,1,2019,With pedestrianization
2019-09-03 22:00:00,3,22,57.0,9,1,2019,With pedestrianization
2019-09-03 23:00:00,3,23,69.0,9,1,2019,With pedestrianization
2019-09-04 00:00:00,4,0,44.0,9,2,2019,With pedestrianization
2019-09-04 01:00:00,4,1,54.0,9,2,2019,With pedestrianization
2019-09-04 02:00:00,4,2,39.0,9,2,2019,With pedestrianization
2019-09-04 03:00:00,4,3,58.0,9,2,2019,With pedestrianization
2019-09-04 04:00:00,4,4,52.0,9,2,2019,With pedestrianization
2019-09-04 05:00:00,4,5,30.0,9,2,2019,With pedestrianization
2019-09-04 06:00:00,4,6,32.0,9,2,2019,With pedestrianization
2019-09-04 07:00:00,4,7,56.0,9,2,2019,With pedestrianization
2019-09-04 08:00:00,4,8,71.0,9,2,2019,With pedestrianization
2019-09-04 09:00:00,4,9,82.0,9,2,2019,With pedestrianization
2019-09-04 10:00:00,4,10,66.0,9,2,2019,With pedestrianization
2019-09-04 11:00:00,4,11,66.0,9,2,2019,With pedestrianization
2019-09-04 12:00:00,4,12,57.0,9,2,2019,With pedestrianization
2019-09-04 13:00:00,4,13,49.0,9,2,2019,With pedestrianization
2019-09-04 14:00:00,4,14,31.0,9,2,2019,With pedestrianization
2019-09-04 15:00:00,4,15,25.0,9,2,2019,With pedestrianization
2019-09-04 16:00:00,4,16,29.0,9,2,2019,With pedestrianization
2019-09-04 17:00:00,4,17,26.0,9,2,2019,With pedestrianization
2019-09-04 18:00:00,4,18,36.0,9,2,2019,With pedestrianization
2019-09-04 19:00:00,4,19,39.0,9,2,2019,With pedestrianization
2019-09-04 20:00:00,4,20,56.0,9,2,2019,With pedestrianization
2019-09-04 21:00:00,4,21,95.0,9,2,2019,With pedestrianization
2019-09-04 22:00:00,4,22,40.0,9,2,2019,With pedestrianization
2019-09-04 23:00:00,4,23,27.0,9,2,2019,With pedestrianization
2019-09-05 00:00:00,5,0,18.0,9,3,2019,With pedestrianization
2019-09-05 01:00:00,5,1,16.0,9,3,2019,With pedestrianization
2019-09-05 02:00:00,5,2,15.0,9,3,2019,With pedestrianization
2019-09-05 03:00:00,5,3,13.0,9,3,2019,With pedestrianization
2019-09-05 04:00:00,5,4,18.0,9,3,2019,With pedestrianization
2019-09-05 05:00:00,5,5,12.0,9,3,2019,With pedestrianization
2019-09-05 06:00:00,5,6,14.0,9,3,2019,With pedestrianization
2019-09-05 07:00:00,5,7,20.0,9,3,2019,With pedestrianization
2019-09-05 08:00:00,5,8,34.0,9,3,2019,With pedestrianization
2019-09-05 09:00:00,5,9,29.0,9,3,2019,With pedestrianization
2019-09-05 10:00:00,5,10,31.0,9,3,2019,With pedestrianization
2019-09-05 11:00:00,5,11,32.0,9,3,2019,With pedestrianization
2019-09-05 12:00:00,5,12,27.0,9,3,2019,With pedestrianization
2019-09-05 13:00:00,5,13,31.0,9,3,2019,With pedestrianization
2019-09-05 14:00:00,5,14,26.0,9,3,2019,With pedestrianization
2019-09-05 15:00:00,5,15,25.0,9,3,2019,With pedestrianization
2019-09-05 16:00:00,5,16,27.0,9,3,2019,With pedestrianization
2019-09-05 17:00:00,5,17,36.0,9,3,2019,With pedestrianization
2019-09-05 18:00:00,5,18,37.0,9,3,2019,With pedestrianization
2019-09-05 19:00:00,5,19,32.0,9,3,2019,With pedestrianization
2019-09-05 20:00:00,5,20,36.0,9,3,2019,With pedestrianization
2019-09-05 21:00:00,5,21,31.0,9,3,2019,With pedestrianization
2019-09-05 22:00:00,5,22,22.0,9,3,2019,With pedestrianization
2019-09-05 23:00:00,5,23,19.0,9,3,2019,With pedestrianization
2019-09-06 00:00:00,6,0,13.0,9,4,2019,With pedestrianization
2019-09-06 01:00:00,6,1,11.0,9,4,2019,With pedestrianization
2019-09-06 02:00:00,6,2,12.0,9,4,2019,With pedestrianization
2019-09-06 03:00:00,6,3,9.0,9,4,2019,With pedestrianization
2019-09-06 04:00:00,6,4,16.0,9,4,2019,With pedestrianization
2019-09-06 05:00:00,6,5,16.0,9,4,2019,With pedestrianization
2019-09-06 06:00:00,6,6,12.0,9,4,2019,With pedestrianization
2019-09-06 07:00:00,6,7,23.0,9,4,2019,With pedestrianization
2019-09-06 08:00:00,6,8,32.0,9,4,2019,With pedestrianization
2019-09-06 09:00:00,6,9,33.0,9,4,2019,With pedestrianization
2019-09-06 10:00:00,6,10,29.0,9,4,2019,With pedestrianization
2019-09-06 11:00:00,6,11,27.0,9,4,2019,With pedestrianization
2019-09-06 12:00:00,6,12,31.0,9,4,2019,With pedestrianization
2019-09-06 13:00:00,6,13,33.0,9,4,2019,With pedestrianization
2019-09-06 14:00:00,6,14,29.0,9,4,2019,With pedestrianization
2019-09-06 15:00:00,6,15,26.0,9,4,2019,With pedestrianization
2019-09-06 16:00:00,6,16,24.0,9,4,2019,With pedestrianization
2019-09-06 17:00:00,6,17,30.0,9,4,2019,With pedestrianization
2019-09-06 18:00:00,6,18,43.0,9,4,2019,With pedestrianization
2019-09-06 19:00:00,6,19,50.0,9,4,2019,With pedestrianization
2019-09-06 20:00:00,6,20,58.0,9,4,2019,With pedestrianization
2019-09-06 21:00:00,6,21,53.0,9,4,2019,With pedestrianization
2019-09-06 22:00:00,6,22,35.0,9,4,2019,With pedestrianization
2019-09-06 23:00:00,6,23,22.0,9,4,2019,With pedestrianization
2019-09-07 00:00:00,7,0,23.0,9,5,2019,With pedestrianization
2019-09-07 01:00:00,7,1,15.0,9,5,2019,With pedestrianization
2019-09-07 02:00:00,7,2,15.0,9,5,2019,With pedestrianization
2019-09-07 03:00:00,7,3,13.0,9,5,2019,With pedestrianization
2019-09-07 04:00:00,7,4,12.0,9,5,2019,With pedestrianization
2019-09-07 05:00:00,7,5,13.0,9,5,2019,With pedestrianization
2019-09-07 06:00:00,7,6,15.0,9,5,2019,With pedestrianization
