,actual,predicted,difference,mae,mse
4055,14.000001,30.725033,-16.725033,16.725033,279.7267
4056,15.0,20.942873,-5.942873,5.942873,35.31774
4057,14.000001,17.456312,-3.4563112,3.4563112,11.946087
4058,16.000002,16.113546,-0.113544464,0.113544464,0.012892345
4059,31.000002,16.75985,14.240152,14.240152,202.78194
4060,49.0,24.759548,24.240452,24.240452,587.5995
4061,53.000004,37.986916,15.013088,15.013088,225.39282
4062,42.0,46.60385,-4.6038513,4.6038513,21.195446
4063,39.0,44.337593,-5.337593,5.337593,28.4899
4064,33.0,40.58827,-7.5882683,7.5882683,57.581814
4065,20.0,35.288467,-15.288467,15.288467,233.73723
4066,21.0,25.854212,-4.854212,4.854212,23.563372
4067,21.0,22.480604,-1.4806042,1.4806042,2.1921887
4068,13.0,21.570646,-8.570646,8.570646,73.45598
4069,16.000002,17.283268,-1.2832661,1.2832661,1.6467718
4070,23.000002,17.041695,5.9583073,5.9583073,35.501427
4071,33.0,20.715229,12.284771,12.284771,150.9156
4072,37.0,27.59588,9.4041195,9.4041195,88.43746
4073,33.0,32.897152,0.10284805,0.10284805,0.010577722
4074,40.0,32.90785,7.0921516,7.0921516,50.298615
4075,56.0,36.286564,19.713436,19.713436,388.61957
4076,62.0,46.499435,15.500565,15.500565,240.2675
4077,30.0,54.971695,-24.971695,24.971695,623.5856
4078,12.000001,41.39831,-29.398312,29.398312,864.26074
4079,10.0,23.37256,-13.3725605,13.3725605,178.82538
4080,21.0,15.16355,5.8364496,5.8364496,34.064144
4081,17.0,18.441095,-1.4410954,1.4410954,2.0767558
4082,23.000002,18.43763,4.562372,4.562372,20.81524
4083,45.000004,21.308447,23.691557,23.691557,561.28986
4084,61.000004,34.05338,26.946625,26.946625,726.1206
4085,55.0,48.787487,6.212513,6.212513,38.595318
4086,51.0,52.955757,-1.9557571,1.9557571,3.824986
4087,51.0,51.92592,-0.9259186,0.9259186,0.8573252
4088,48.0,50.637238,-2.6372375,2.6372375,6.955022
4089,22.0,48.253918,-26.253918,26.253918,689.2682
4090,19.0,32.62589,-13.625889,13.625889,185.66484
4091,20.0,23.532587,-3.532587,3.532587,12.479171
4092,19.0,21.022997,-2.022997,2.022997,4.0925164
4093,12.000001,20.023716,-8.023715,8.023715,64.380005
4094,15.0,16.246107,-1.2461071,1.2461071,1.5527829
4095,15.0,16.176365,-1.1763649,1.1763649,1.3838344
4096,15.0,16.361933,-1.3619328,1.3619328,1.8548608
4097,25.0,16.445028,8.554972,8.554972,73.18754
4098,33.0,21.539848,11.460152,11.460152,131.33508
4099,39.0,28.051489,10.948511,10.948511,119.869896
4100,32.0,34.11717,-2.1171684,2.1171684,4.4824023
4101,62.0,32.95737,29.04263,29.04263,843.4743
4102,63.0,47.74187,15.258129,15.258129,232.8105
4103,61.000004,56.455112,4.5448914,4.5448914,20.656038
4104,49.0,59.177406,-10.177406,10.177406,103.5796
4105,28.0,53.702682,-25.702682,25.702682,660.62787
4106,39.0,37.988438,1.0115623,1.0115623,1.0232583
4107,52.0,36.45433,15.54567,15.54567,241.66785
4108,70.0,43.93599,26.06401,26.06401,679.33264
4109,78.99999,57.51413,21.485863,21.485863,461.6423
4110,80.0,69.14793,10.852074,10.852074,117.7675
4111,89.99999,75.065796,14.934196,14.934196,223.03023
4112,83.0,81.6482,1.351799,1.351799,1.8273605
4113,61.000004,81.8639,-20.863895,20.863895,435.30212
4114,17.0,71.19378,-54.19378,54.19378,2936.9656
4115,10.0,39.570137,-29.570137,29.570137,874.393
4116,12.000001,19.621508,-7.6215067,7.6215067,58.087364
4117,12.000001,14.768715,-2.768714,2.768714,7.6657767
4118,11.0,14.093563,-3.093563,3.093563,9.570132
4119,17.0,13.625326,3.3746738,3.3746738,11.388424
4120,20.0,16.398539,3.6014614,3.6014614,12.970524
4121,17.0,19.138756,-2.1387558,2.1387558,4.5742764
4122,23.000002,18.667753,4.3322487,4.3322487,18.76838
4123,32.0,21.364319,10.635681,10.635681,113.117714
4124,28.0,27.29433,0.7056694,0.7056694,0.4979693
4125,22.0,27.856384,-5.8563843,5.8563843,34.297237
4126,19.0,24.540764,-5.540764,5.540764,30.700064
4127,13.0,21.36425,-8.36425,8.36425,69.96068
4128,19.0,17.047533,1.952467,1.952467,3.8121274
4129,29.0,18.436487,10.563513,10.563513,111.5878
4130,25.0,24.447262,0.5527382,0.5527382,0.30551952
4131,32.0,25.107042,6.8929577,6.8929577,47.512867
4132,39.0,28.75358,10.24642,10.24642,104.98912
4133,30.0,34.208,-4.208,4.208,17.707266
4134,28.0,31.767344,-3.7673435,3.7673435,14.192877
4135,27.000002,29.129223,-2.129221,2.129221,4.5335817
4136,25.0,27.431334,-2.4313335,2.4313335,5.9113827
4137,27.000002,25.71806,1.2819424,1.2819424,1.6433762
4138,22.0,26.1468,-4.146799,4.146799,17.195942
4139,22.0,23.81069,-1.8106899,1.8106899,3.278598
4140,21.0,22.707403,-1.7074032,1.7074032,2.9152257
4141,29.0,21.842226,7.157774,7.157774,51.233727
4142,26.0,25.670555,0.3294449,0.3294449,0.108533934
4143,22.0,25.987896,-3.987896,3.987896,15.903315
4144,23.000002,23.753998,-0.7539959,0.7539959,0.5685098
4145,24.0,23.237381,0.762619,0.762619,0.5815878
4146,26.0,23.627829,2.3721714,2.3721714,5.6271973
4147,21.0,24.915586,-3.9155865,3.9155865,15.331818
4148,17.0,22.874071,-5.874071,5.874071,34.50471
4149,18.0,19.770775,-1.7707748,1.7707748,3.1356435
4150,15.0,19.038122,-4.038122,4.038122,16.30643
4151,17.0,17.374966,-0.37496567,0.37496567,0.14059925
4152,16.000002,17.722134,-1.7221317,1.7221317,2.9657376
4153,13.0,17.477173,-4.477173,4.477173,20.045076
4154,24.0,15.833808,8.166192,8.166192,66.68669
4155,21.0,20.678041,0.32195854,0.32195854,0.103657305
4156,28.0,21.439013,6.5609875,6.5609875,43.04656
4157,25.0,25.119186,-0.1191864,0.1191864,0.014205398
4158,16.000002,25.254524,-9.254522,9.254522,85.64619
4159,16.000002,20.28097,-4.2809677,4.2809677,18.326685
4160,15.0,18.108963,-3.108963,3.108963,9.665651
4161,15.0,16.932981,-1.9329815,1.9329815,3.7364175
4162,12.000001,16.57068,-4.5706797,4.5706797,20.891113
4163,11.0,15.010632,-4.0106316,4.0106316,16.085165
4164,10.0,13.872301,-3.872301,3.872301,14.994716
4165,11.0,13.001069,-2.001069,2.001069,4.004277
4166,14.000001,13.187019,0.8129816,0.8129816,0.6609391
4167,21.0,14.7859955,6.2140045,6.2140045,38.613853
4168,22.0,18.949322,3.0506783,3.0506783,9.306638
4169,22.0,21.246286,0.7537136,0.7537136,0.5680842
4170,18.0,22.033941,-4.0339413,4.0339413,16.272682
4171,16.000002,20.168997,-4.168995,4.168995,17.380518
4172,16.000002,18.242554,-2.2425518,2.2425518,5.0290384
4173,15.0,17.521385,-2.5213852,2.5213852,6.3573833
4174,14.000001,16.81993,-2.8199282,2.8199282,7.951995
4175,10.0,16.070265,-6.070265,6.070265,36.848114
4176,11.0,13.810818,-2.8108177,2.8108177,7.9006963
4177,20.0,13.400845,6.5991554,6.5991554,43.54885
4178,16.000002,17.792936,-1.7929344,1.7929344,3.214614
4179,20.0,17.745623,2.2543774,2.2543774,5.082217
4180,15.0,19.497702,-4.4977016,4.4977016,20.22932
4181,13.0,17.734695,-4.7346954,4.7346954,22.417341
4182,13.0,15.825985,-2.825985,2.825985,7.986191
4183,14.000001,15.142791,-1.1427898,1.1427898,1.3059686
4184,16.000002,15.440787,0.5592146,0.5592146,0.31272095
4185,16.000002,16.61873,-0.61872864,0.61872864,0.38282514
4186,16.000002,17.114273,-1.1142712,1.1142712,1.2416003
4187,10.0,17.258957,-7.258957,7.258957,52.692455
4188,12.000001,14.2919,-2.2918987,2.2918987,5.2528
4189,12.000001,14.022342,-2.0223408,2.0223408,4.0898623
4190,13.0,14.079821,-1.0798206,1.0798206,1.1660126
4191,18.0,14.6061735,3.3938265,3.3938265,11.518058
4192,19.0,17.323677,1.6763229,1.6763229,2.8100586
4193,23.000002,18.986595,4.0134068,4.0134068,16.107433
4194,25.0,21.614822,3.3851776,3.3851776,11.459428
4195,19.0,23.759577,-4.759577,4.759577,22.653572
4196,20.0,21.42765,-1.4276505,1.4276505,2.0381858
4197,25.0,20.760468,4.2395325,4.2395325,17.973635
4198,13.0,23.177788,-10.177788,10.177788,103.587364
4199,17.0,18.097412,-1.0974121,1.0974121,1.2043133
4200,18.0,17.796032,0.20396805,0.20396805,0.041602965
4201,28.0,18.468859,9.531141,9.531141,90.84265
4202,25.0,23.878307,1.1216927,1.1216927,1.2581944
4203,43.0,24.868265,18.131735,18.131735,328.7598
4204,49.0,34.436726,14.563274,14.563274,212.08896
4205,50.0,42.533386,7.466614,7.466614,55.75032
4206,50.0,46.64121,3.3587914,3.3587914,11.281479
4207,44.0,48.32248,-4.3224792,4.3224792,18.683826
4208,37.0,45.392143,-8.392143,8.392143,70.42807
4209,29.0,39.757812,-10.7578125,10.7578125,115.73053
4210,28.0,32.62513,-4.6251297,4.6251297,21.391825
4211,24.0,29.007391,-5.007391,5.007391,25.073965
4212,24.0,25.688202,-1.6882019,1.6882019,2.8500257
4213,24.0,24.415192,-0.41519165,0.41519165,0.17238411
4214,21.0,24.070858,-3.070858,3.070858,9.430169
4215,27.000002,22.412851,4.5871506,4.5871506,21.04195
4216,30.0,24.824385,5.1756153,5.1756153,26.786993
4217,25.0,27.650436,-2.6504364,2.6504364,7.024813
4218,19.0,26.179356,-7.1793556,7.1793556,51.543148
4219,17.0,22.1397,-5.1397,5.1397,26.416515
4220,14.000001,19.348606,-5.348605,5.348605,28.607576
4221,10.0,16.84992,-6.8499203,6.8499203,46.92141
4222,8.0,13.978025,-5.9780254,5.9780254,35.73679
4223,8.0,11.970331,-3.9703312,3.9703312,15.76353
4224,12.000001,11.31062,0.68938065,0.68938065,0.47524568
4225,10.0,13.074764,-3.0747643,3.0747643,9.454175
4226,14.000001,12.882569,1.1174316,1.1174316,1.2486534
4227,25.0,14.65547,10.34453,10.34453,107.0093
4228,33.0,20.92708,12.07292,12.07292,145.75539
4229,37.0,27.873123,9.126877,9.126877,83.29988
4230,30.0,33.025948,-3.0259476,3.0259476,9.156359
4231,26.0,31.328785,-5.328785,5.328785,28.395948
4232,26.0,27.890566,-1.8905659,1.8905659,3.5742393
4233,33.0,26.333616,6.6663837,6.6663837,44.440674
4234,20.0,29.5454,-9.545401,9.545401,91.11467
4235,20.0,24.288486,-4.2884865,4.2884865,18.391117
4236,26.0,21.665459,4.3345413,4.3345413,18.788248
4237,30.0,23.930029,6.069971,6.069971,36.844547
4238,30.0,27.231512,2.768488,2.768488,7.6645255
4239,24.0,28.741701,-4.741701,4.741701,22.48373
4240,25.0,26.017302,-1.0173016,1.0173016,1.0349025
4241,26.0,25.131218,0.86878204,0.86878204,0.75478226
4242,19.0,25.41489,-6.4148903,6.4148903,41.150818
4243,14.000001,21.922398,-7.9223967,7.9223967,62.76437
4244,17.0,17.785019,-0.7850189,0.7850189,0.6162547
4245,14.000001,17.71676,-3.7167597,3.7167597,13.814302
4246,11.0,16.421286,-5.4212856,5.4212856,29.390337
4247,8.0,14.39709,-6.39709,6.39709,40.92276
4248,8.0,12.171911,-4.1719112,4.1719112,17.404844
4249,9.0,11.365345,-2.365345,2.365345,5.5948567
4250,14.000001,11.6439705,2.3560305,2.3560305,5.5508795
4251,24.0,14.22084,9.77916,9.77916,95.63196
4252,24.0,20.29687,3.7031307,3.7031307,13.713177
4253,29.0,22.93698,6.0630207,6.0630207,36.76022
4254,26.0,26.400606,-0.40060616,0.40060616,0.1604853
4255,25.0,26.279915,-1.2799149,1.2799149,1.638182
4256,26.0,25.411339,0.5886612,0.5886612,0.346522
4257,22.0,25.557251,-3.557251,3.557251,12.654035
4258,17.0,23.543943,-6.5439434,6.5439434,42.823196
4259,11.0,20.024992,-9.024992,9.024992,81.45048
4260,15.0,15.55653,-0.55653,0.55653,0.30972564
4261,20.0,15.865053,4.134947,4.134947,17.097786
4262,25.0,18.774683,6.225317,6.225317,38.75457
4263,24.0,22.626938,1.3730621,1.3730621,1.8852997
4264,29.0,23.7338,5.266199,5.266199,27.732853
4265,28.0,26.610052,1.3899479,1.3899479,1.9319551
4266,20.0,27.36729,-7.3672905,7.3672905,54.27697
4267,14.000001,23.254694,-9.254693,9.254693,85.649345
4268,14.000001,18.236994,-4.236993,4.236993,17.952108
4269,12.000001,16.306643,-4.3066416,4.3066416,18.547161
4270,8.0,14.796673,-6.796673,6.796673,46.194763
4271,8.0,12.333223,-4.3332233,4.3332233,18.776825
4272,11.0,11.420367,-0.42036724,0.42036724,0.17670862
4273,16.000002,12.617179,3.382823,3.382823,11.443491
4274,23.000002,15.610575,7.389427,7.389427,54.603634
4275,32.0,20.36949,11.63051,11.63051,135.26877
4276,31.000002,27.037052,3.9629498,3.9629498,15.70497
4277,28.0,29.435852,-1.435852,1.435852,2.061671
4278,28.0,28.52143,-0.52142906,0.52142906,0.27188826
4279,26.0,27.882816,-1.8828163,1.8828163,3.5449972
4280,24.0,26.527725,-2.5277252,2.5277252,6.3893948
4281,25.0,24.890005,0.10999489,0.10999489,0.012098876
4282,20.0,24.758247,-4.7582474,4.7582474,22.640919
4283,22.0,22.170694,-0.17069435,0.17069435,0.02913656
4284,27.000002,22.053255,4.946747,4.946747,24.470304
4285,28.0,24.776735,3.2232647,3.2232647,10.389435
4286,32.0,26.58788,5.412121,5.412121,29.291052
4287,40.0,29.427294,10.572706,10.572706,111.78212
4288,37.0,34.97068,2.0293198,2.0293198,4.118139
4289,56.0,35.950512,20.049488,20.049488,401.98196
4290,62.0,46.222305,15.777695,15.777695,248.93565
4291,45.000004,54.87176,-9.8717575,9.8717575,97.4516
4292,27.000002,49.746765,-22.746763,22.746763,517.4152
4293,23.000002,36.05118,-13.05118,13.05118,170.3333
4294,16.000002,27.037918,-11.037916,11.037916,121.835594
4295,13.0,20.23175,-7.2317505,7.2317505,52.298214
4296,24.0,16.429329,7.570671,7.570671,57.31506
4297,17.0,20.778744,-3.7787437,3.7787437,14.278904
4298,25.0,19.378216,5.621784,5.621784,31.604458
4299,47.0,22.604078,24.395922,24.395922,595.161
4300,47.0,35.677734,11.322266,11.322266,128.1937
4301,56.0,42.244366,13.755634,13.755634,189.21747
4302,49.0,49.70278,-0.7027817,0.7027817,0.4939021
4303,44.0,49.479755,-5.4797554,5.4797554,30.02772
4304,26.0,45.73462,-19.73462,19.73462,389.4552
4305,17.0,33.68705,-16.68705,16.68705,278.45764
4306,18.0,23.068098,-5.068098,5.068098,25.685617
4307,22.0,19.746456,2.2535439,2.2535439,5.0784597
4308,33.0,21.03164,11.968361,11.968361,143.24167
4309,25.0,27.585142,-2.5851421,2.5851421,6.68296
4310,42.0,26.442537,15.557463,15.557463,242.03465
4311,39.0,34.46297,4.5370293,4.5370293,20.584635
4312,37.0,37.025425,-0.025424957,0.025424957,0.00064642844
4313,45.000004,36.584595,8.415409,8.415409,70.81911
4314,72.0,40.608185,31.391815,31.391815,985.44604
4315,48.0,56.573315,-8.573315,8.573315,73.501724
4316,35.0,52.89306,-17.893059,17.893059,320.16156
4317,50.0,42.188637,7.811363,7.811363,61.017395
4318,33.0,44.740295,-11.740295,11.740295,137.83453
4319,25.0,37.465153,-12.465153,12.465153,155.38004
4320,27.000002,29.430891,-2.4308891,2.4308891,5.909222
4321,22.0,27.196072,-5.1960716,5.1960716,26.99916
4322,27.000002,23.94277,3.057232,3.057232,9.346667
4323,32.0,25.330353,6.669647,6.669647,44.484196
4324,31.000002,28.85941,2.1405926,2.1405926,4.5821366
4325,32.0,29.928448,2.0715523,2.0715523,4.291329
4326,28.0,30.780176,-2.7801762,2.7801762,7.7293797
4327,24.0,28.924511,-4.924511,4.924511,24.250809
4328,20.0,25.80262,-5.80262,5.80262,33.6704
4329,14.000001,22.372782,-8.372781,8.372781,70.103455
4330,13.0,17.926506,-4.926506,4.926506,24.270462
4331,12.000001,15.739278,-3.739277,3.739277,13.982192
4332,9.0,14.585836,-5.5858364,5.5858364,31.201569
4333,13.0,12.761826,0.23817444,0.23817444,0.056727063
4334,18.0,14.02832,3.9716797,3.9716797,15.77424
4335,15.0,17.137402,-2.1374016,2.1374016,4.5684857
4336,18.0,16.919968,1.0800323,1.0800323,1.1664699
4337,37.0,18.16111,18.83889,18.83889,354.90378
4338,58.0,28.44437,29.55563,29.55563,873.5353
4339,56.0,44.445637,11.554363,11.554363,133.50331
4340,74.0,51.485516,22.514484,22.514484,506.902
4341,48.0,63.343475,-15.343475,15.343475,235.42224
4342,22.0,55.908127,-33.908127,33.908127,1149.7611
4343,16.000002,35.526775,-19.526773,19.526773,381.2949
4344,18.0,22.557045,-4.557045,4.557045,20.766659
4345,26.0,19.285244,6.714756,6.714756,45.087948
4346,36.0,22.941841,13.058159,13.058159,170.51552
4347,26.0,30.133135,-4.133135,4.133135,17.082804
4348,30.0,28.077204,1.9227962,1.9227962,3.6971455
4349,22.0,28.720625,-6.720625,6.720625,45.166798
4350,21.0,24.841953,-3.8419533,3.8419533,14.760605
4351,16.000002,22.439249,-6.439247,6.439247,41.463905
4352,20.0,19.07621,0.92379,0.92379,0.85338795
4353,19.0,19.759281,-0.75928116,0.75928116,0.57650787
4354,14.000001,19.793396,-5.793395,5.793395,33.563427
4355,11.0,17.20715,-6.2071495,6.2071495,38.528706
4356,12.000001,14.613851,-2.6138496,2.6138496,6.83221
4357,11.0,14.153057,-3.153057,3.153057,9.941769
4358,12.000001,13.6215105,-1.6215096,1.6215096,2.6292932
4359,13.0,13.922962,-0.9229622,0.9229622,0.8518592
4360,21.0,14.574695,6.4253054,6.4253054,41.28455
4361,24.0,18.808773,5.191227,5.191227,26.948837
4362,43.0,22.220894,20.779106,20.779106,431.77124
4363,49.0,33.446537,15.553463,15.553463,241.91022
4364,49.0,42.22222,6.7777786,6.7777786,45.938282
4365,59.0,46.064484,12.935516,12.935516,167.32759
4366,52.0,52.817894,-0.817894,0.817894,0.66895056
4367,38.0,52.33545,-14.335449,14.335449,205.50511
4368,32.0,43.733643,-11.733643,11.733643,137.67838
4369,23.000002,35.76043,-12.760427,12.760427,162.8285
4370,26.0,27.40484,-1.4048405,1.4048405,1.9735768
4371,39.0,25.765745,13.234255,13.234255,175.14551
4372,54.0,32.500767,21.499233,21.499233,462.21704
4373,55.0,43.991955,11.008045,11.008045,121.177055
4374,53.29653,50.34484,2.9516907,2.9516907,8.712478
4375,47.550476,52.04193,-4.491455,4.491455,20.173168
4376,42.97003,49.163902,-6.1938705,6.1938705,38.364033
4377,39.00508,44.72302,-5.7179375,5.7179375,32.69481
4378,35.173855,40.407204,-5.233349,5.233349,27.38794
4379,32.393272,36.421566,-4.0282936,4.0282936,16.22715
4380,33.304417,33.25103,0.05338669,0.05338669,0.0028501386
4381,36.64932,32.487267,4.162052,4.162052,17.322678
4382,41.965828,34.169975,7.7958527,7.7958527,60.77532
4383,48.71451,37.977467,10.737045,10.737045,115.28414
4384,56.8421,43.500565,13.341534,13.341534,177.99652
4385,63.97459,50.515827,13.458763,13.458763,181.1383
4386,62.958466,57.670647,5.287819,5.287819,27.96103
4387,56.037155,60.609688,-4.5725327,4.5725327,20.908054
4388,49.39572,57.994274,-8.598553,8.598553,73.93511
4389,43.719067,52.47552,-8.756454,8.756454,76.67549
4390,38.150017,46.357883,-8.207867,8.207867,67.36907
4391,34.05293,40.46784,-6.4149094,6.4149094,41.151062
4392,31.580967,35.699287,-4.1183205,4.1183205,16.960564
4393,31.132317,32.432415,-1.3000984,1.3000984,1.6902559
4394,34.7755,30.95697,3.818531,3.818531,14.58118
4395,45.859795,32.460228,13.399567,13.399567,179.54839
4396,54.966877,39.294407,15.67247,15.67247,245.62631
4397,56.790043,47.668144,9.121899,9.121899,83.20904
4398,53.29653,52.73029,0.5662422,0.5662422,0.32063025
4399,47.550476,52.99653,-5.4460526,5.4460526,29.659489
4400,42.97003,49.43094,-6.460907,6.460907,41.74332
4401,39.00508,44.793583,-5.7885017,5.7885017,33.506752
4402,10.0,40.407204,-30.407204,30.407204,924.598
4403,10.0,22.529093,-12.529093,12.529093,156.97816
4404,11.0,15.01589,-4.01589,4.01589,16.127373
4405,11.0,13.496957,-2.4969568,2.4969568,6.234793
4406,10.0,13.306245,-3.3062449,3.3062449,10.931255
4407,12.000001,12.87694,-0.8769388,0.8769388,0.7690217
4408,12.000001,13.660522,-1.6605215,1.6605215,2.7573316
4409,10.0,14.011751,-4.011751,4.011751,16.094147
4410,11.0,13.136954,-2.1369543,2.1369543,4.5665736
4411,11.0,13.244273,-2.2442732,2.2442732,5.036762
4412,10.0,13.3326235,-3.3326235,3.3326235,11.1063795
4413,9.0,12.87694,-3.8769398,3.8769398,15.030662
4414,11.0,12.204706,-1.2047062,1.2047062,1.451317
4415,9.0,12.915682,-3.9156818,3.9156818,15.332564
4416,9.0,12.279621,-3.2796211,3.2796211,10.755915
4417,8.0,11.980196,-3.980196,3.980196,15.84196
4418,10.0,11.4152,-1.4152002,1.4152002,2.0027916
4419,17.0,12.1536255,4.8463745,4.8463745,23.487347
4420,19.0,15.907194,3.0928059,3.0928059,9.565448
4421,20.0,18.507397,1.4926033,1.4926033,2.2278645
4422,21.0,19.956017,1.0439835,1.0439835,1.0899014
4423,15.0,20.96145,-5.9614506,5.9614506,35.538895
4424,18.0,18.217028,-0.21702766,0.21702766,0.047101006
4425,15.0,18.479418,-3.4794178,3.4794178,12.106348
4426,12.000001,17.241192,-5.241191,5.241191,27.470081
4427,11.0,15.183331,-4.1833305,4.1833305,17.500254
4428,9.0,13.915517,-4.915517,4.915517,24.162306
4429,10.0,12.514855,-2.5148554,2.5148554,6.3244977
4430,12.000001,12.500903,-0.5009022,0.5009022,0.25090298
4431,11.0,13.546209,-2.5462093,2.5462093,6.483182
4432,19.0,13.496174,5.503826,5.503826,30.292103
4433,22.0,17.361637,4.638363,4.638363,21.51441
4434,21.0,20.601223,0.398777,0.398777,0.1590231
4435,21.0,21.31548,-0.31547928,0.31547928,0.09952717
4436,21.0,21.449581,-0.44958115,0.44958115,0.20212321
4437,19.0,21.433512,-2.4335117,2.4335117,5.9219794
4438,13.0,20.380444,-7.3804436,7.3804436,54.470947
4439,11.0,16.854284,-5.8542843,5.8542843,34.272644
4440,15.0,14.416936,0.5830641,0.5830641,0.33996373
4441,11.0,15.571075,-4.5710754,4.5710754,20.894732
4442,15.0,14.227031,0.77296925,0.77296925,0.5974814
4443,38.0,15.576847,22.423153,22.423153,502.7978
4444,38.0,27.857332,10.142668,10.142668,102.87371
4445,36.0,33.89315,2.1068497,2.1068497,4.4388156
4446,19.0,35.056137,-16.056137,16.056137,257.79953
4447,16.000002,25.890808,-9.890806,9.890806,97.82805
4448,14.000001,19.840029,-5.840028,5.840028,34.105927
4449,10.0,16.815653,-6.815653,6.815653,46.453125
4450,8.0,13.916305,-5.9163046,5.9163046,35.00266
4451,8.0,11.956865,-3.9568653,3.9568653,15.656783
4452,8.0,11.31062,-3.3106203,3.3106203,10.960207
4453,9.0,11.153806,-2.1538057,2.1538057,4.6388793
4454,9.0,11.607734,-2.6077337,2.6077337,6.8002753
4455,9.0,11.803724,-2.8037243,2.8037243,7.86087
4456,9.0,11.858072,-2.8580723,2.8580723,8.168577
4457,11.0,11.870405,-0.8704052,0.8704052,0.7576052
4458,16.000002,12.834381,3.1656208,3.1656208,10.021155
4459,15.0,15.682967,-0.6829672,0.6829672,0.46644416
4460,11.0,16.364138,-5.3641376,5.3641376,28.773973
4461,11.0,14.501393,-3.5013933,3.5013933,12.259755
4462,8.0,13.679509,-5.679509,5.679509,32.256824
4463,8.0,11.973365,-3.9733648,3.9733648,15.787628
4464,7.0,11.327875,-4.327875,4.327875,18.730503
4465,6.0,10.689196,-4.6891956,4.6891956,21.988556
4466,10.0,9.988242,0.011757851,0.011757851,0.00013824705
4467,33.0,11.64249,21.35751,21.35751,456.14322
4468,18.0,23.686699,-5.686699,5.686699,32.338543
4469,19.0,21.547445,-2.5474453,2.5474453,6.4894776
4470,19.0,20.329832,-1.3298321,1.3298321,1.7684534
4471,21.0,19.921326,1.0786743,1.0786743,1.1635383
4472,14.000001,20.748238,-6.7482367,6.7482367,45.538696
4473,12.000001,17.6371,-5.6370993,5.6370993,31.776888
4474,10.0,15.223069,-5.223069,5.223069,27.28045
4475,10.0,13.407557,-3.4075565,3.4075565,11.611442
4476,15.0,12.784895,2.215105,2.215105,4.9066906
4477,13.0,15.08305,-2.0830498,2.0830498,4.3390965
4478,12.000001,15.112213,-3.1122122,3.1122122,9.685864
4479,10.0,14.500891,-4.5008907,4.5008907,20.258017
4480,14.000001,13.26361,0.73639107,0.73639107,0.5422718
4481,26.0,14.7238655,11.2761345,11.2761345,127.15121
4482,30.0,21.43119,8.5688095,8.5688095,73.4245
4483,33.0,26.55367,6.446329,6.446329,41.55516
4484,28.0,30.198772,-2.1987724,2.1987724,4.8346
4485,24.0,28.9405,-4.9405003,4.9405003,24.408543
4486,19.0,25.86418,-6.8641796,6.8641796,47.116962
4487,14.000001,21.868803,-7.868802,7.868802,61.918045
4488,13.0,17.698746,-4.6987457,4.6987457,22.07821
4489,20.0,15.674087,4.3259134,4.3259134,18.713528
4490,22.0,18.560173,3.439827,3.439827,11.83241
4491,20.0,20.999323,-0.9993229,0.9993229,0.99864626
4492,20.0,20.907423,-0.907423,0.907423,0.82341653
4493,24.0,20.7176,3.2824001,3.2824001,10.774151
4494,22.0,22.67696,-0.67696,0.67696,0.45827484
4495,23.000002,22.549252,0.45075035,0.45075035,0.20317587
4496,15.0,22.895933,-7.895933,7.895933,62.34576
4497,11.0,18.908184,-7.908184,7.908184,62.539375
4498,11.0,15.118725,-4.118725,4.118725,16.963894
4499,10.0,13.77997,-3.7799702,3.7799702,14.288175
4500,9.0,12.943298,-3.9432983,3.9432983,15.549602
4501,9.0,12.204706,-3.2047062,3.2047062,10.270142
4502,8.0,11.95024,-3.9502401,3.9502401,15.604397
4503,11.0,11.4029,-0.40289974,0.40289974,0.1623282
4504,15.0,12.634966,2.365034,2.365034,5.593386
4505,22.0,15.132803,6.867197,6.867197,47.158394
4506,18.0,19.642159,-1.6421585,1.6421585,2.6966846
4507,17.0,19.491808,-2.491808,2.491808,6.209107
4508,13.0,18.627596,-5.627596,5.627596,31.669836
4509,12.000001,16.228708,-4.2287073,4.2287073,17.881966
4510,12.000001,14.741391,-2.7413902,2.7413902,7.51522
4511,10.0,14.272432,-4.2724323,4.2724323,18.253677
4512,11.0,13.177627,-2.1776266,2.1776266,4.742058
4513,17.0,13.244273,3.7557268,3.7557268,14.105484
4514,21.0,16.277319,4.722681,4.722681,22.303717
4515,22.0,19.612837,2.3871632,2.3871632,5.698548
4516,26.0,21.45723,4.5427704,4.5427704,20.636763
4517,24.0,24.17193,-0.17193031,0.17193031,0.029560033
4518,17.0,24.253164,-7.2531643,7.2531643,52.60839
4519,14.000001,20.43524,-6.435239,6.435239,41.4123
4520,8.0,17.210213,-9.210213,9.210213,84.82802
4521,8.0,13.067702,-5.0677023,5.0677023,25.681606
4522,6.0,11.570505,-5.570505,5.570505,31.030527
4523,6.0,10.249718,-4.2497177,4.2497177,18.0601
4524,6.0,9.798463,-3.7984629,3.7984629,14.42832
4525,6.0,9.696461,-3.6964607,3.6964607,13.663822
4526,7.0,9.674377,-2.6743774,2.6743774,7.1522946
4527,7.0,10.145105,-3.1451054,3.1451054,9.891687
4528,11.0,10.334921,0.6650791,0.6650791,0.44233024
4529,18.0,12.292274,5.7077255,5.7077255,32.57813
4530,20.0,16.522842,3.4771576,3.4771576,12.090625
4531,19.0,19.281675,-0.28167534,0.28167534,0.079340994
4532,15.0,19.757496,-4.757496,4.757496,22.633766
