,actual,predicted,difference,mae,mse
1376,29.204546,30.970476,-1.7659302,1.7659302,3.1185093
1377,34.18182,29.329193,4.852627,4.852627,23.547987
1378,35.840908,31.42822,4.4126873,4.4126873,19.47181
1379,33.352272,33.500767,-0.14849472,0.14849472,0.022050682
1380,31.693182,33.075993,-1.3828106,1.3828106,1.9121652
1381,35.840908,31.799665,4.0412426,4.0412426,16.331642
1382,38.329544,33.404922,4.9246216,4.9246216,24.251898
1383,38.329544,35.654556,2.6749878,2.6749878,7.1555595
1384,44.136364,36.711525,7.424839,7.424839,55.128235
1385,39.15909,40.2537,-1.0946121,1.0946121,1.1981757
1386,39.15909,39.276184,-0.11709595,0.11709595,0.013711461
1387,32.522728,38.47942,-5.9566917,5.9566917,35.482178
1388,35.011364,34.48391,0.5274544,0.5274544,0.2782081
1389,37.5,33.848244,3.6517563,3.6517563,13.335324
1390,31.693182,35.22551,-3.5323277,3.5323277,12.477339
1391,21.738636,32.797123,-11.058487,11.058487,122.29013
1392,20.079546,26.126049,-6.046503,6.046503,36.5602
1393,18.420454,22.282618,-3.8621635,3.8621635,14.916307
1394,26.71591,20.123947,6.591963,6.591963,43.45397
1395,18.420454,23.706589,-5.2861347,5.2861347,27.94322
1396,20.909092,21.206358,-0.297266,0.297266,0.08836708
1397,25.886364,21.13011,4.756254,4.756254,22.621954
1398,21.738636,23.844896,-2.1062603,2.1062603,4.436332
1399,25.05682,22.900389,2.1564312,2.1564312,4.6501956
1400,23.397728,24.07117,-0.67344284,0.67344284,0.45352525
1401,26.71591,23.788363,2.9275475,2.9275475,8.570534
1402,28.375,25.30103,3.0739708,3.0739708,9.449296
1403,25.886364,26.9413,-1.0549355,1.0549355,1.1128888
1404,31.693182,26.27531,5.4178715,5.4178715,29.35333
1405,32.522728,28.949512,3.5732155,3.5732155,12.767869
1406,44.136364,30.725039,13.411325,13.411325,179.86365
1407,51.602272,37.64086,13.9614105,13.9614105,194.92099
1408,44.96591,45.161144,-0.19523239,0.19523239,0.038115688
1409,43.306816,45.0684,-1.7615852,1.7615852,3.1031826
1410,35.840908,43.507553,-7.666645,7.666645,58.777447
1411,30.034092,38.38956,-8.355469,8.355469,69.81386
1412,27.545456,32.640514,-5.0950584,5.0950584,25.959621
1413,35.011364,28.908041,6.103323,6.103323,37.250553
1414,25.886364,31.528006,-5.6416416,5.6416416,31.82812
1415,29.204546,28.20108,1.0034657,1.0034657,1.0069433
1416,30.034092,28.21876,1.8153324,1.8153324,3.2954319
1417,28.375,28.905287,-0.5302868,0.5302868,0.28120407
1418,42.477272,28.300505,14.176767,14.176767,200.98073
1419,54.920456,35.550842,19.369614,19.369614,375.18195
1420,60.727272,45.925613,14.801659,14.801659,219.0891
1421,69.85227,54.11657,15.7357025,15.7357025,247.61234
1422,67.36364,62.59366,4.7699814,4.7699814,22.752722
1423,32.97937,65.37547,-32.396103,32.396103,1049.5074
1424,74.829544,47.506336,27.323208,27.323208,746.5577
1425,64.875,59.172573,5.702427,5.702427,32.517673
1426,59.897728,62.241932,-2.344204,2.344204,5.495292
1427,49.11364,60.773838,-11.660198,11.660198,135.96022
1428,46.625,54.256462,-7.631462,7.631462,58.239212
1429,54.09091,48.45103,5.639881,5.639881,31.80826
1430,59.068184,50.175568,8.892616,8.892616,79.07862
1431,69.85227,54.336376,15.515896,15.515896,240.74303
1432,78.14772,62.174835,15.972885,15.972885,255.13306
1433,86.44318,70.315414,16.127762,16.127762,260.1047
1434,72.34091,77.99018,-5.649269,5.649269,31.914242
1435,63.21591,75.5222,-12.30629,12.30629,151.44476
1436,57.40909,68.61611,-11.207024,11.207024,125.59738
1437,44.96591,61.301815,-16.335903,16.335903,266.86172
1438,51.602272,50.858055,0.7442169,0.7442169,0.5538588
1439,44.96591,49.502495,-4.536583,4.536583,20.580585
1440,39.98864,46.10769,-6.119049,6.119049,37.44276
1441,38.329544,41.702274,-3.3727303,3.3727303,11.375309
1442,30.863636,38.805668,-7.942032,7.942032,63.07587
1443,43.306816,33.448402,9.858414,9.858414,97.188324
1444,59.068184,37.808353,21.25983,21.25983,451.98038
1445,64.875,48.858124,16.016876,16.016876,256.5403
1446,64.045456,57.65787,6.3875847,6.3875847,40.80124
1447,59.068184,61.473103,-2.4049187,2.4049187,5.7836337
1448,55.75,60.149,-4.3989983,4.3989983,19.351185
1449,46.625,57.031494,-10.406494,10.406494,108.29512
1450,47.454544,50.353077,-2.8985329,2.8985329,8.401493
1451,41.647728,47.379665,-5.7319374,5.7319374,32.855106
1452,43.306816,43.180145,0.12667084,0.12667084,0.016045501
1453,49.11364,42.139793,6.9738464,6.9738464,48.634533
1454,60.727272,45.150913,15.576359,15.576359,242.62296
1455,68.193184,53.009075,15.184109,15.184109,230.55716
1456,74.829544,61.064205,13.765339,13.765339,189.48456
1457,85.61363,68.26281,17.350822,17.350822,301.05103
1458,80.63636,76.58285,4.0535126,4.0535126,16.430964
1459,68.193184,78.54086,-10.347679,10.347679,107.07446
1460,64.875,73.19185,-8.316849,8.316849,69.169975
1461,53.261364,67.777145,-14.515781,14.515781,210.70792
1462,44.136364,58.76817,-14.631805,14.631805,214.08974
1463,43.306816,49.147675,-5.8408585,5.8408585,34.115627
1464,48.28409,44.253643,4.030445,4.030445,16.244488
1465,34.18182,45.198933,-11.017113,11.017113,121.37677
1466,42.477272,38.449585,4.027687,4.027687,16.222263
1467,54.09091,39.469105,14.621807,14.621807,213.79724
1468,64.045456,46.72583,17.319626,17.319626,299.96945
1469,68.193184,55.80526,12.387924,12.387924,153.46066
1470,72.34091,62.645515,9.695396,9.695396,94.00071
1471,80.63636,67.7354,12.900963,12.900963,166.43484
1472,74.829544,73.83004,0.9995041,0.9995041,0.9990084
1473,66.53409,74.24164,-7.70755,7.70755,59.406326
1474,59.897728,69.93298,-10.035255,10.035255,100.70635
1475,55.75,63.708385,-7.9583855,7.9583855,63.3359
1476,59.897728,58.07157,1.8261566,1.8261566,3.334848
1477,62.386364,57.71861,4.667755,4.667755,21.787937
1478,71.51136,59.442184,12.069176,12.069176,145.66501
1479,78.97727,65.14274,13.834534,13.834534,191.39432
1480,83.954544,71.87809,12.076454,12.076454,145.84074
1481,86.44318,77.509605,8.933571,8.933571,79.808685
1482,91.42045,81.28441,10.13604,10.13604,102.7393
1483,68.193184,84.90623,-16.713043,16.713043,279.3258
1484,60.727272,76.70618,-15.978905,15.978905,255.3254
1485,58.23864,67.186516,-8.947876,8.947876,80.06448
1486,55.75,60.5862,-4.8362007,4.8362007,23.388838
1487,49.11364,56.477455,-7.3638153,7.3638153,54.225777
1488,44.96591,51.471146,-6.505234,6.505234,42.318066
1489,49.11364,46.735516,2.3781242,2.3781242,5.6554747
1490,47.454544,46.83473,0.6198158,0.6198158,0.38417166
1491,52.431816,46.42359,6.0082245,6.0082245,36.098763
1492,61.556816,48.96224,12.594578,12.594578,158.62338
1493,60.727272,55.2365,5.4907722,5.4907722,30.14858
1494,59.068184,58.10735,0.9608345,0.9608345,0.92320293
1495,57.40909,58.39678,-0.98769,0.98769,0.97553146
1496,61.556816,57.321957,4.2348595,4.2348595,17.934034
1497,64.045456,58.731045,5.314411,5.314411,28.242966
1498,43.306816,60.979553,-17.672737,17.672737,312.32562
1499,52.431816,51.072105,1.3597107,1.3597107,1.8488132
1500,45.795456,50.201473,-4.4060173,4.4060173,19.412989
1501,39.15909,46.847916,-7.6888275,7.6888275,59.11807
1502,39.15909,41.517593,-2.3585052,2.3585052,5.562547
1503,38.329544,39.143578,-0.8140335,0.8140335,0.6626505
1504,40.818184,37.734886,3.0832977,3.0832977,9.506725
1505,39.98864,38.646896,1.3417435,1.3417435,1.8002756
1506,39.98864,38.814297,1.1743431,1.1743431,1.3790817
1507,32.522728,38.817104,-6.2943764,6.2943764,39.619175
1508,28.375,34.698322,-6.3233223,6.3233223,39.984406
1509,25.886364,30.33299,-4.4466267,4.4466267,19.77249
1510,20.909092,27.181679,-6.272587,6.272587,39.345345
1511,23.397728,23.357378,0.04034996,0.04034996,0.0016281193
1512,20.909092,23.158295,-2.2492027,2.2492027,5.0589128
1513,23.397728,22.022337,1.375391,1.375391,1.8917004
1514,30.034092,22.814299,7.2197933,7.2197933,52.125416
1515,49.11364,26.746857,22.366783,22.366783,500.27298
1516,61.556816,38.63997,22.916847,22.916847,525.1819
1517,51.602272,51.227325,0.3749466,0.3749466,0.14058495
1518,46.625,52.084877,-5.459877,5.459877,29.810257
1519,39.15909,48.74473,-9.585644,9.585644,91.88457
1520,37.5,42.368145,-4.868145,4.868145,23.698835
1521,37.5,38.291832,-0.791832,0.791832,0.6269979
1522,35.011364,36.83396,-1.8225975,1.8225975,3.3218617
1523,32.522728,35.063904,-2.5411758,2.5411758,6.457575
1524,33.352272,32.96262,0.38965225,0.38965225,0.15182889
1525,38.329544,32.49021,5.8393326,5.8393326,34.097805
1526,42.477272,35.09862,7.3786507,7.3786507,54.444485
1527,50.772728,38.73325,12.039478,12.039478,144.94904
1528,53.261364,44.934708,8.326656,8.326656,69.333206
1529,56.579544,49.34955,7.2299957,7.2299957,52.27284
1530,68.193184,53.023563,15.1696205,15.1696205,230.11739
1531,66.53409,60.67305,5.861038,5.861038,34.35177
1532,59.897728,63.844578,-3.9468498,3.9468498,15.577623
1533,61.556816,61.65457,-0.09775543,0.09775543,0.009556125
1534,54.09091,60.822617,-6.7317047,6.7317047,45.31585
1535,37.5,56.42189,-18.92189,18.92189,358.03793
1536,26.71591,44.879444,-18.163534,18.163534,329.91397
1537,25.886364,32.985977,-7.099613,7.099613,50.404507
1538,30.863636,27.574865,3.2887707,3.2887707,10.816012
1539,30.863636,28.621323,2.2423134,2.2423134,5.0279694
1540,34.18182,29.578213,4.603607,4.603607,21.1932
1541,36.670456,31.78501,4.8854465,4.8854465,23.867588
1542,32.522728,34.15248,-1.6297531,1.6297531,2.6560953
1543,27.545456,32.89627,-5.350815,5.350815,28.63122
1544,24.227272,29.398418,-5.1711464,5.1711464,26.740755
1545,20.909092,25.99357,-5.0844784,5.0844784,25.851921
1546,23.397728,22.881752,0.51597595,0.51597595,0.26623118
1547,21.738636,23.01204,-1.2734032,1.2734032,1.6215557
1548,17.59091,22.422024,-4.831114,4.831114,23.33966
1549,20.909092,19.997013,0.91207886,0.91207886,0.83188784
1550,30.034092,20.66995,9.364141,9.364141,87.68715
1551,37.5,25.83856,11.66144,11.66144,135.98918
1552,42.477272,32.241875,10.235397,10.235397,104.76336
1553,45.795456,37.82647,7.9689865,7.9689865,63.504745
1554,39.15909,42.060352,-2.9012642,2.9012642,8.417334
1555,29.204546,40.178547,-10.974001,10.974001,120.428696
1556,22.568182,33.288937,-10.720755,10.720755,114.93458
1557,21.738636,26.37017,-4.6315346,4.6315346,21.451113
1558,21.738636,23.193352,-1.4547157,1.4547157,2.1161978
1559,18.420454,22.251974,-3.83152,3.83152,14.680546
1560,20.079546,20.336441,-0.25689507,0.25689507,0.065995075
1561,28.375,20.40518,7.96982,7.96982,63.518032
1562,30.034092,24.839647,5.1944447,5.1944447,26.982256
1563,25.886364,27.815361,-1.928997,1.928997,3.7210295
1564,27.545456,26.755358,0.7900982,0.7900982,0.6242551
1565,28.375,26.924805,1.4501953,1.4501953,2.1030664
1566,29.204546,27.474625,1.7299213,1.7299213,2.9926279
1567,33.352272,28.173555,5.1787167,5.1787167,26.819107
1568,36.670456,30.719172,5.9512844,5.9512844,35.417786
1569,43.306816,33.70194,9.604877,9.604877,92.25367
1570,47.454544,38.61491,8.839634,8.839634,78.13913
1571,44.136364,43.214024,0.9223404,0.9223404,0.8507118
1572,44.96591,43.46545,1.5004616,1.5004616,2.251385
1573,43.306816,43.66314,-0.35632324,0.35632324,0.12696625
1574,45.795456,42.766197,3.0292587,3.0292587,9.176409
1575,48.28409,43.61632,4.6677666,4.6677666,21.788044
1576,46.625,45.542362,1.0826378,1.0826378,1.1721046
1577,41.647728,45.605347,-3.9576187,3.9576187,15.662745
1578,33.352272,42.760548,-9.408276,9.408276,88.51565
1579,30.863636,36.594036,-5.7304,5.7304,32.837486
1580,31.693182,32.286385,-0.5932026,0.5932026,0.3518893
1581,25.05682,31.096308,-6.039488,6.039488,36.475414
1582,17.59091,27.277544,-9.686634,9.686634,93.83088
1583,19.25,21.633785,-2.3837852,2.3837852,5.682432
1584,16.761364,20.216888,-3.4555244,3.4555244,11.940649
1585,17.59091,18.660536,-1.0696259,1.0696259,1.1440995
1586,26.71591,18.506939,8.208971,8.208971,67.38721
1587,40.818184,23.218527,17.599657,17.599657,309.74792
1588,49.943184,32.816402,17.126781,17.126781,293.32663
1589,47.454544,42.29249,5.162056,5.162056,26.646822
1590,51.602272,45.355198,6.247074,6.247074,39.025936
1591,54.09091,48.45208,5.638832,5.638832,31.796427
1592,52.431816,51.091213,1.3406029,1.3406029,1.797216
1593,51.602272,51.364075,0.23819733,0.23819733,0.056737967
1594,49.11364,50.897526,-1.783886,1.783886,3.182249
1595,47.454544,49.187435,-1.7328911,1.7328911,3.0029116
1596,47.454544,47.35822,0.09632492,0.09632492,0.00927849
1597,48.28409,46.522972,1.761116,1.761116,3.1015296
1598,44.96591,46.680447,-1.7145348,1.7145348,2.9396296
1599,43.306816,45.04878,-1.7419624,1.7419624,3.0344331
1600,39.98864,43.248016,-3.2593765,3.2593765,10.623535
1601,39.15909,40.575283,-1.4161949,1.4161949,2.005608
1602,32.522728,38.853226,-6.3304977,6.3304977,40.075203
1603,27.545456,34.5449,-6.999443,6.999443,48.992203
1604,25.05682,29.799538,-4.7427177,4.7427177,22.493372
1605,21.738636,26.50035,-4.761715,4.761715,22.67393
1606,20.079546,23.523315,-3.4437695,3.4437695,11.859548
1607,16.761364,21.544617,-4.7832527,4.7832527,22.879507
1608,15.931819,19.143967,-3.2121477,3.2121477,10.317893
1609,18.420454,17.79244,0.6280136,0.6280136,0.3944011
1610,27.545456,18.615713,8.929743,8.929743,79.7403
1611,41.647728,23.735338,17.91239,17.91239,320.8537
1612,54.920456,33.51738,21.403076,21.403076,458.09167
1613,58.23864,45.24206,12.996578,12.996578,168.91104
1614,51.602272,52.689117,-1.0868454,1.0868454,1.1812329
1615,44.136364,52.326145,-8.189781,8.189781,67.07252
1616,49.11364,47.207565,1.9060745,1.9060745,3.63312
1617,44.96591,46.98151,-2.0155983,2.0155983,4.0626364
1618,39.98864,45.05246,-5.06382,5.06382,25.642271
1619,39.15909,41.385067,-2.2259789,2.2259789,4.954982
1620,30.863636,39.178345,-8.314709,8.314709,69.134384
1621,44.96591,33.679825,11.286087,11.286087,127.37576
1622,49.11364,38.781414,10.332226,10.332226,106.75489
1623,50.772728,44.130592,6.6421356,6.6421356,44.117966
1624,48.28409,47.533573,0.750515,0.750515,0.5632727
1625,44.96591,47.711136,-2.745224,2.745224,7.536255
1626,37.5,45.509766,-8.009766,8.009766,64.15634
1627,37.5,40.150833,-2.6508331,2.6508331,7.0269165
1628,30.863636,37.514854,-6.6512184,6.6512184,44.238705
1629,21.738636,32.960556,-11.22192,11.22192,125.93149
1630,18.420454,25.97724,-7.5567856,7.5567856,57.105007
1631,18.420454,21.344007,-2.9235535,2.9235535,8.547165
1632,20.909092,19.722422,1.1866703,1.1866703,1.4081864
1633,30.863636,20.594013,10.269623,10.269623,105.46515
1634,39.15909,26.267618,12.89147,12.89147,166.19
1635,49.11364,33.355595,15.758045,15.758045,248.316
1636,58.23864,41.910603,16.328037,16.328037,266.6048
1637,58.23864,50.823215,7.4154243,7.4154243,54.988518
1638,63.21591,55.042393,8.173519,8.173519,66.80641
1639,51.602272,59.218403,-7.616131,7.616131,58.005447
1640,45.795456,54.990044,-9.194588,9.194588,84.54044
1641,39.98864,48.899693,-8.911053,8.911053,79.40686
1642,40.818184,42.644386,-1.8262024,1.8262024,3.3350153
1643,39.98864,40.271767,-0.28312683,0.28312683,0.080160804
1644,37.5,39.211266,-1.7112656,1.7112656,2.9284298
1645,39.15909,37.505287,1.653801,1.653801,2.7350576
1646,46.625,37.646046,8.978954,8.978954,80.62162
1647,54.09091,41.879738,12.211174,12.211174,149.11278
1648,54.920456,48.150715,6.769741,6.769741,45.829395
1649,52.431816,51.747547,0.68426895,0.68426895,0.468224
1650,47.454544,51.88966,-4.435116,4.435116,19.670252
1651,35.011364,48.842484,-13.83112,13.83112,191.29987
1652,23.397728,40.136185,-16.738457,16.738457,280.17593
1653,24.227272,29.407852,-5.18058,5.18058,26.838411
1654,23.397728,25.416992,-2.0192642,2.0192642,4.077428
1655,17.59091,23.910555,-6.319645,6.319645,39.937912
1656,16.761364,20.495672,-3.7343082,3.7343082,13.945058
1657,23.397728,18.677008,4.7207203,4.7207203,22.2852
1658,38.329544,21.456528,16.873016,16.873016,284.69867
1659,52.431816,30.617912,21.813904,21.813904,475.8464
1660,59.897728,42.544903,17.352825,17.352825,301.12054
1661,66.53409,52.28328,14.250809,14.250809,203.08556
1662,71.51136,60.191998,11.319363,11.319363,128.12798
1663,70.681816,66.22313,4.458687,4.458687,19.879889
1664,70.681816,68.50445,2.1773682,2.1773682,4.740932
1665,54.920456,69.24276,-14.322304,14.322304,205.12839
1666,49.11364,61.351505,-12.237865,12.237865,149.76535
1667,35.840908,53.30288,-17.461971,17.461971,304.92044
1668,44.136364,42.017467,2.1188965,2.1188965,4.4897223
1669,46.625,41.359604,5.265396,5.265396,27.724396
1670,49.11364,43.43644,5.6772003,5.6772003,32.230602
1671,55.75,45.998005,9.751995,9.751995,95.10141
1672,63.21591,50.898823,12.317089,12.317089,151.71068
1673,66.53409,57.198414,9.335674,9.335674,87.154816
1674,66.53409,62.079773,4.454315,4.454315,19.840923
1675,60.727272,64.35163,-3.6243591,3.6243591,13.135979
1676,77.31818,62.18374,15.134438,15.134438,229.0512
1677,67.36364,68.78409,-1.4204483,1.4204483,2.0176735
1678,59.897728,68.0636,-8.165871,8.165871,66.68144
1679,54.09091,63.316914,-9.226002,9.226002,85.11911
1680,45.795456,57.409424,-11.613968,11.613968,134.88425
1681,41.647728,49.634113,-7.9863853,7.9863853,63.782352
1682,42.477272,43.747536,-1.2702637,1.2702637,1.6135697
1683,44.96591,41.75989,3.2060204,3.2060204,10.278566
1684,56.579544,42.601036,13.978508,13.978508,195.39868
1685,73.17045,49.5078,23.662647,23.662647,559.9209
1686,79.806816,61.72114,18.085674,18.085674,327.0916
1687,78.97727,71.28099,7.6962814,7.6962814,59.232746
1688,79.806816,75.45886,4.347954,4.347954,18.904703
1689,69.85227,77.26328,-7.4110107,7.4110107,54.92308
1690,59.068184,73.11026,-14.042076,14.042076,197.1799
1691,44.96591,64.89904,-19.933128,19.933128,397.32962
1692,33.352272,52.618282,-19.26601,19.26601,371.17914
1693,34.18182,39.84352,-5.661701,5.661701,32.05486
1694,36.670456,34.847862,1.8225937,1.8225937,3.3218477
1695,64.045456,34.795826,29.24963,29.24963,855.54083
1696,77.31818,49.641376,27.6768,27.6768,766.00525
1697,69.85227,64.4909,5.361374,5.361374,28.74433
1698,73.17045,68.28706,4.8833847,4.8833847,23.847446
1699,56.579544,70.83776,-14.258217,14.258217,203.29675
1700,46.625,63.133095,-16.508095,16.508095,272.51718
1701,39.15909,52.74715,-13.588062,13.588062,184.63544
1702,30.034092,43.43525,-13.401157,13.401157,179.59102
1703,24.227272,34.311314,-10.084042,10.084042,101.6879
1704,19.25,27.512634,-8.262634,8.262634,68.271126
1705,25.05682,22.357845,2.6989746,2.6989746,7.284464
1706,31.693182,23.526455,8.166727,8.166727,66.695435
1707,42.477272,27.915289,14.561983,14.561983,212.05135
1708,50.772728,35.726536,15.046192,15.046192,226.3879
1709,49.943184,43.943718,5.999466,5.999466,35.99359
1710,44.136364,47.316933,-3.1805687,3.1805687,10.116017
1711,44.96591,45.285152,-0.31924057,0.31924057,0.10191454
1712,36.670456,44.232555,-7.5620995,7.5620995,57.18535
1713,35.011364,39.180794,-4.16943,4.16943,17.384144
1714,35.011364,35.767357,-0.7559929,0.7559929,0.5715253
1715,33.352272,34.46069,-1.1084175,1.1084175,1.2285894
1716,37.5,33.145424,4.354576,4.354576,18.962334
1717,47.454544,34.89535,12.559193,12.559193,157.73332
1718,53.261364,41.24693,12.014435,12.014435,144.34665
1719,58.23864,47.616055,10.622585,10.622585,112.83932
1720,54.920456,53.290123,1.630333,1.630333,2.6579854
1721,70.681816,54.15699,16.524826,16.524826,273.0699
1722,64.045456,62.150654,1.8948021,1.8948021,3.590275
1723,60.727272,63.312077,-2.5848045,2.5848045,6.6812143
1724,57.40909,61.577328,-4.1682396,4.1682396,17.374222
1725,60.727272,58.683056,2.0442162,2.0442162,4.1788197
1726,62.386364,58.66473,3.721634,3.721634,13.850559
1727,59.897728,59.94975,-0.052021027,0.052021027,0.0027061873
1728,52.431816,59.453094,-7.0212784,7.0212784,49.29835
1729,50.772728,55.094948,-4.32222,4.32222,18.681585
1730,50.772728,51.643593,-0.87086487,0.87086487,0.7584056
1731,54.09091,50.071968,4.018944,4.018944,16.151909
1732,49.943184,51.35255,-1.4093666,1.4093666,1.9863142
1733,46.625,50.047897,-3.4228973,3.4228973,11.716227
1734,40.818184,47.392147,-6.573963,6.573963,43.21699
1735,49.943184,42.809597,7.133587,7.133587,50.88806
1736,44.136364,45.524742,-1.3883781,1.3883781,1.9275938
1737,29.204546,44.263157,-15.058611,15.058611,226.76176
1738,31.693182,35.087925,-3.394743,3.394743,11.52428
1739,26.71591,31.944183,-5.2282734,5.2282734,27.334843
1740,27.545456,28.296215,-0.7507591,0.7507591,0.5636393
1741,23.397728,27.299646,-3.9019184,3.9019184,15.224967
1742,23.397728,24.933563,-1.5358353,1.5358353,2.35879
1743,27.545456,23.8618,3.6836567,3.6836567,13.569326
1744,33.352272,25.72892,7.623352,7.623352,58.115498
1745,33.352272,29.75215,3.6001225,3.6001225,12.960881
1746,30.034092,31.631136,-1.597044,1.597044,2.5505495
1747,23.397728,30.479816,-7.0820885,7.0820885,50.155975
1748,19.25,26.17702,-6.927019,6.927019,47.983593
1749,20.079546,22.024721,-1.9451752,1.9451752,3.7837064
1750,16.761364,20.87877,-4.117407,4.117407,16.95304
1751,15.931819,18.9361,-3.004281,3.004281,9.025704
1752,19.25,17.749634,1.5003662,1.5003662,2.2510989
1753,25.886364,19.036343,6.8500214,6.8500214,46.922794
1754,30.034092,23.077532,6.95656,6.95656,48.39373
1755,49.11364,27.07498,22.03866,22.03866,485.70255
1756,58.23864,38.831123,19.407516,19.407516,376.6517
1757,66.53409,49.60369,16.930397,16.930397,286.63834
1758,59.897728,58.93186,0.9658661,0.9658661,0.9328973
1759,52.431816,59.98462,-7.552803,7.552803,57.044834
1760,47.454544,55.52642,-8.071877,8.071877,65.15519
1761,29.204546,50.003185,-20.79864,20.79864,432.5834
1762,32.522728,37.045486,-4.5227585,4.5227585,20.455345
1763,37.5,32.815994,4.6840057,4.6840057,21.939909
1764,35.011364,34.439125,0.5722389,0.5722389,0.3274574
1765,37.5,34.26963,3.2303696,3.2303696,10.435287
1766,44.96591,35.52828,9.4376335,9.4376335,89.068924
1767,54.920456,40.165558,14.754898,14.754898,217.70702
1768,51.602272,47.824318,3.777954,3.777954,14.272937
1769,60.727272,49.945915,10.781357,10.781357,116.237656
1770,63.21591,55.31461,7.9013023,7.9013023,62.43058
1771,42.477272,59.358456,-16.881184,16.881184,284.97437
1772,33.352272,49.976677,-16.624405,16.624405,276.37085
1773,33.352272,39.231133,-5.8788605,5.8788605,34.561
1774,25.886364,34.248276,-8.361912,8.361912,69.92157
1775,18.420454,28.630037,-10.209583,10.209583,104.23559
1776,16.761364,22.469704,-5.7083397,5.7083397,32.58514
1777,20.079546,19.221828,0.8577175,0.8577175,0.7356793
1778,30.034092,19.861961,10.172131,10.172131,103.472244
1779,55.75,25.508884,30.241116,30.241116,914.5251
1780,68.193184,41.61938,26.573803,26.573803,706.167
1781,74.0,56.354324,17.645676,17.645676,311.36987
1782,74.0,66.3383,7.6616974,7.6616974,58.701607
1783,52.431816,70.835976,-18.40416,18.40416,338.71307
1784,30.863636,61.318806,-30.45517,30.45517,927.51733
1785,27.545456,42.83853,-15.293076,15.293076,233.87816
1786,26.71591,31.7704,-5.054489,5.054489,25.547861
1787,25.05682,27.571611,-2.5147915,2.5147915,6.3241763
1788,26.71591,25.658453,1.057457,1.057457,1.1182152
1789,30.863636,25.976797,4.886839,4.886839,23.881195
1790,29.204546,28.437975,0.76657104,0.76657104,0.58763117
1791,27.545456,28.721434,-1.1759777,1.1759777,1.3829236
1792,27.545456,27.806902,-0.261446,0.261446,0.06835401
1793,25.886364,27.337675,-1.4513111,1.4513111,2.106304
1794,21.738636,26.27082,-4.5321846,4.5321846,20.540697
1795,16.761364,23.616926,-6.855562,6.855562,46.998734
1796,15.102273,19.88243,-4.780156,4.780156,22.849894
1797,14.272728,17.55769,-3.2849617,3.2849617,10.790974
1798,10.125001,16.368559,-6.243558,6.243558,38.982018
1799,9.295455,13.946799,-4.6513443,4.6513443,21.635004
1800,14.272728,12.613583,1.6591454,1.6591454,2.7527633
1801,10.954546,14.619033,-3.664487,3.664487,13.428464
1802,14.272728,13.913061,0.35966682,0.35966682,0.12936023
1803,26.71591,15.140054,11.575856,11.575856,134.00044
1804,36.670456,21.955238,14.715218,14.715218,216.53763
1805,36.670456,30.252922,6.417534,6.417534,41.184742
1806,35.011364,33.981792,1.0295715,1.0295715,1.0600176
1807,29.204546,34.37549,-5.1709423,5.1709423,26.738644
1808,27.545456,31.042097,-3.4966412,3.4966412,12.2265
1809,27.545456,28.433275,-0.8878193,0.8878193,0.7882231
1810,26.71591,27.438126,-0.72221565,0.72221565,0.5215955
1811,24.227272,26.712914,-2.4856415,2.4856415,6.1784134
1812,20.909092,25.141378,-4.2322865,4.2322865,17.912249
1813,24.227272,22.707264,1.5200081,1.5200081,2.3104246
1814,26.71591,23.427921,3.2879887,3.2879887,10.810869
1815,30.863636,25.22834,5.635296,5.635296,31.75656
1816,29.204546,28.234928,0.96961784,0.96961784,0.9401588
1817,28.375,28.701275,-0.32627487,0.32627487,0.10645529
1818,23.397728,28.251894,-4.854166,4.854166,23.562927
1819,25.05682,25.332941,-0.27612114,0.27612114,0.07624289
1820,22.568182,24.8588,-2.290619,2.290619,5.246935
1821,21.738636,23.535912,-1.7972755,1.7972755,3.2301993
1822,18.420454,22.524096,-4.1036415,4.1036415,16.839874
1823,15.931819,20.445585,-4.5137663,4.5137663,20.374086
1824,15.102273,18.29493,-3.1926565,3.1926565,10.193056
1825,23.397728,17.07681,6.320917,6.320917,39.953995
1826,25.886364,20.870834,5.0155296,5.0155296,25.155537
1827,25.886364,23.983065,1.9032993,1.9032993,3.6225483
1828,42.477272,25.204165,17.273108,17.273108,298.36023
1829,38.329544,34.34626,3.983284,3.983284,15.866551
1830,35.840908,36.67733,-0.83642197,0.83642197,0.6996017
1831,42.477272,35.83763,6.639641,6.639641,44.08483
1832,49.11364,38.855267,10.258373,10.258373,105.23422
1833,44.136364,43.939552,0.19681168,0.19681168,0.038734835
1834,38.329544,43.823093,-5.4935493,5.4935493,30.179085
1835,32.522728,40.158367,-7.635639,7.635639,58.302986
1836,35.011364,34.93886,0.072502136,0.072502136,0.0052565597
1837,45.795456,33.91303,11.882427,11.882427,141.19208
1838,48.28409,39.667744,8.616344,8.616344,74.241394
1839,54.920456,44.165783,10.754673,10.754673,115.662994
1840,60.727272,49.760235,10.967037,10.967037,120.2759
1841,63.21591,55.52551,7.690403,7.690403,59.1423
1842,63.21591,59.50436,3.7115517,3.7115517,13.775616
1843,52.431816,61.307392,-8.875576,8.875576,78.77585
1844,36.670456,56.21889,-19.548435,19.548435,382.14133
1845,32.522728,44.25823,-11.7355,11.7355,137.72197
1846,25.05682,35.86117,-10.804352,10.804352,116.73402
1847,25.05682,28.548851,-3.492031,3.492031,12.194282
